building_number,address_new,lat,lng,DWellTypeC,flr_area,HOUSE_ID2,DWellKomot,status,YISHUV_STA,STAT_2022,
702576047,חסידה 13,31.8959082,34.997198,מגורים,1256.75,D3051,3,NA,12000331,331,
702576057,חסידה 15,31.8963425,34.9940643,מגורים,1014,D3086,3,NA,12000331,331,
702576068,חסידה 11,31.8958301,34.9982292,מגורים,1113.25,D3052,3,NA,12000331,331,
702576080,חסידה 9,31.8958301,34.9982292,מגורים,1976,D3382,3,NA,12000331,331,
702576089,חסידה 7,31.8958301,34.9982292,מגורים,2047.25,D3048,3,valid,12000331,331,
702576099,חסידה 34,31.8963425,34.9940643,מגורים,1237.5,D3093,3,valid,12000331,331,
702576218,שד יצחק רבין 51,31.8895048,35.0066995,מגורים,1195,D7230,4,NA,12000311,311,
702576225,שד יצחק רבין 53,31.8914199,35.00443,מגורים,1415.75,D7233,4,NA,12000311,311,
702576233,שד יצחק רבין 55,31.8930858,35.0018733,מגורים,1769.25,D7232,4,NA,12000311,311,
702576234,עמק דותן 113,31.8995302,35.0161436,מגורים,1769.25,D4651,4,valid,12000113,113,
702576241,שד יצחק רבין 57,31.8931534,35.0015868,מגורים,1391.5,D7235,4,NA,12000311,311,
702576245,שד יצחק רבין 59,31.8931534,35.0015868,מגורים,1122.25,D7237,4,NA,12000311,311,
702576247,עמק דותן 111,31.8972565,35.0075575,מגורים,1747.5,D4652,4,NA,12000113,113,
702576256,עמק דותן 109,31.8995302,35.0161436,מגורים,1671.5,D4653,4,valid,12000113,113,
702576257,שד יצחק רבין 43,31.8931043,35.0041065,מגורים,1103.25,D7186,4,NA,12000311,311,
702576261,עמק דותן 107,31.8995302,35.0161436,מגורים,1643.25,D4654,4,valid,12000113,113,
702576265,שד יצחק רבין 41,31.8916907,35.0068575,מגורים,1032,D7187,4,NA,12000311,311,
702576271,נחל הירמוך 4,31.8972015,35.0143327,מגורים,991.75,D4895,3,valid,12000115,115,
702576275,שד יצחק רבין 39,31.8931534,35.0015868,מגורים,1005.5,D7105,4,NA,12000311,311,
702576279,נחל הירמוך 6,31.8970367,35.0140926,מגורים,707,D4897,3,valid,12000115,115,
702576285,נחל הירמוך 8,31.8968424,35.0137746,מגורים,853.75,D4898,3,valid,12000115,115,
702576288,שד יצחק רבין 37,31.8931534,35.0015868,מגורים,990.25,D7106,4,NA,12000311,311,
702576291,נחל הירמוך 10,31.8975173,35.0156231,מגורים,853.75,D4898,3,valid,12000115,115,
702576299,נחל הירמוך 12,31.8964184,35.0127064,מגורים,1513.75,D4893,4,valid,12000115,115,
702576300,שד יצחק רבין 35,31.8930197,35.0021137,מגורים,1032,D7103,4,NA,12000311,311,
702576312,רחל אמנו 17,31.8808639,35.0061733,מגורים,1333.5,D6079,5,valid,12000313,313,
702576316,טבת 4,31.914448,35.009653,מגורים,1051.5,D1035,3,valid,12000212,212,
702576322,יחזקאל הנביא 15,31.9137065,35.0049828,מגורים,1104.75,D2004,4,valid,12000214,214,
702576326,טבת 6,31.9145346,35.0095786,מגורים,941.25,D1037,3,valid,12000212,212,
702576330,רחל אמנו 47,31.881175,35.0065341,מגורים,2233.5,D1248,3,valid,12000313,313,
702576335,טבת 2,31.914248,35.009667,מגורים,1110,D1295,3,valid,12000212,212,
702576337,רחל אמנו 45,31.881175,35.0065341,מגורים,2543,D6060,4,valid,12000313,313,
702576343,יחזקאל הנביא 13,31.9137065,35.0049828,מגורים,1949,D2002,4,valid,12000214,214,
702576345,רחל אמנו 43,31.8791014,35.006166,מגורים,2620.5,D6067,4,valid,12000313,313,
702576350,לוע הארי 6,31.9044129,35.0101572,מגורים,1896,D4628,4,valid,12000122,122,
702576352,יחזקאל הנביא 10,31.9123042,35.0025705,מגורים,2688.25,D2289,4,valid,12000214,214,
702576355,רחל אמנו 41,31.8796778,35.0097521,מגורים,2634.25,D6003,4,valid,12000313,313,
702576359,לוע הארי 14,31.9051088,35.0080949,מגורים,1801,D4624,4,valid,12000122,122,
702576362,יחזקאל הנביא 11,31.9131187,35.0031886,מגורים,996.75,D2467,4,valid,12000214,214,
702576365,לוע הארי 12,31.9050727,35.0080958,מגורים,2958.75,D4645,5,valid,12000122,122,
702576366,טבת 5,31.9145175,35.0090306,מגורים,1118.25,D1326,3,valid,12000212,212,
702576368,רחל אמנו 18,31.8808639,35.0061733,מגורים,1415,D1177,6,valid,12000313,313,
702576371,יחזקאל הנביא 9,31.9129644,35.002957,מגורים,935.25,D2461,4,valid,12000214,214,
702576373,לוע הארי 18,31.9051088,35.0080949,מגורים,1549.5,D4623,4,valid,12000122,122,
702576374,טבת 3,31.914596,35.009071,מגורים,1220.25,D1268,3,valid,12000212,212,
702576377,רחל אמנו 16,31.880339,35.005644,מגורים,1389.75,D7247,6,valid,12000313,313,
702576381,טבת 1,31.915033,35.008058,מגורים,1284.5,D1267,3,valid,12000212,212,
702576383,יחזקאל הנביא 7,31.9127491,35.0028627,מגורים,959.75,D2460,4,valid,12000214,214,
702576386,רחל אמנו 14,31.8782641,35.0073653,מגורים,1344,D7245,6,valid,12000313,313,
702576397,לוע הארי 16,31.9051088,35.0080949,מגורים,1549.5,D4623,4,valid,12000122,122,
702576399,טבת 8,31.914724,35.00945,מגורים,1046,D1036,3,valid,12000212,212,
702576406,לוע הארי 10,31.9039542,35.0112474,מגורים,2904,D4646,5,valid,12000122,122,
702576414,חסידה 30,31.8958301,34.9982292,מגורים,1371,D3373,3,valid,12000331,331,
702576443,עפרוני 9,31.8970702,34.9989261,מגורים,2184,D3045,3,valid,12000331,331,
702576452,עפרוני 11,31.8971687,34.9993565,מגורים,3545.5,D3022,3,valid,12000331,331,
702576461,עפרוני 15,31.8958735,35.0013035,מגורים,3277.75,D3059,3,valid,12000331,331,
702576467,עפרוני 17,31.8958735,35.0013035,מגורים,3291,D3362,3,valid,12000331,331,
702576475,עפרוני 13,31.8957286,35.001054,מגורים,3056.5,D3364,3,valid,12000331,331,
702576488,עפרוני 19,31.8958735,35.0013035,מגורים,3168.75,D3363,3,valid,12000331,331,
702576495,עפרוני 1,31.8960425,34.9996344,מגורים,2540,D3094,3,valid,12000331,331,
702576508,עפרוני 41,31.8969692,35.0001097,מגורים,1278,D3384,3,valid,12000331,331,
702576509,שד יצחק רבין 33,31.8912281,35.0045694,מגורים,1027,D7104,4,NA,12000311,311,
702576513,נחל הירמוך 14,31.8964908,35.0124359,מגורים,1411.5,D4894,4,valid,12000115,115,
702576522,נחל הירמוך 16,31.8964908,35.0124359,מגורים,1345,D4872,4,valid,12000115,115,
702576530,שד יצחק רבין 31,31.8894824,35.0070275,מגורים,1040.5,D7139,4,NA,12000311,311,
702576532,נחל הירמוך 23,31.8966843,35.0123771,מגורים,1345,D4872,4,valid,12000115,115,
702576537,שד יצחק רבין 29,31.8929413,35.0027216,מגורים,1189,D7140,4,NA,12000311,311,
702576544,נחל הירמוך 21,31.8965812,35.0132027,מגורים,1654.5,D4871,5,valid,12000115,115,
702576555,נחל הירמוך 19,31.8964908,35.0124359,מגורים,1176.25,D4881,4,valid,12000115,115,
702576565,נחל הירמוך 17,31.8964908,35.0124359,מגורים,904.5,D4880,3,valid,12000115,115,
702576574,נחל הירמוך 15,31.8964908,35.0124359,מגורים,903.75,D4879,3,valid,12000115,115,
702576584,נחל הירמוך 13,31.8964908,35.0124359,מגורים,1171.25,D4878,3,valid,12000115,115,
702576599,נחל הירמוך 3,31.897448,35.0151864,מגורים,1423.5,D4875,4,valid,12000115,115,
702576605,נחל הירמוך 5,31.897345,35.0148359,מגורים,1124.25,D4874,4,valid,12000115,115,
702576712,רחל אמנו 39,31.8808639,35.0061733,מגורים,2328.75,D6004,4,valid,12000313,313,
702576714,לוע הארי 8,31.9045604,35.0097819,מגורים,1896,D4628,4,valid,12000122,122,
702576716,טבת 27,31.9163129,35.0075549,מגורים,890.25,D6342,3,valid,12000212,212,
702576721,לוע הארי 7,31.904231,35.0101675,מגורים,1760,D4630,4,valid,12000122,122,
702576722,רחל אמנו 37,31.8808639,35.0061733,מגורים,2206.75,D6005,4,valid,12000313,313,
702576724,טבת 25,31.9163129,35.0075549,מגורים,936.5,D6338,3,valid,12000212,212,
702576728,יחזקאל הנביא 18,31.9137065,35.0049828,מגורים,1045.25,D2581,5,valid,12000214,214,
702576729,רחל אמנו 35,31.8791099,35.0058479,מגורים,2283.25,D6006,4,valid,12000313,313,
702576733,טבת 23,31.9163129,35.0075549,מגורים,936.5,D6338,3,valid,12000212,212,
702576737,לוע הארי 19,31.9051088,35.0080949,מגורים,3152,D4622,3,valid,12000122,122,
702576738,רחל אמנו 33,31.878526,35.008809,מגורים,2124.75,D6026,4,valid,12000313,313,
702576743,טבת 11,31.9148067,35.008163,מגורים,1936.75,D6349,3,valid,12000212,212,
702576747,רחל אמנו 51,31.8800863,35.0103634,מגורים,2159.25,D6002,4,NA,12000313,313,
702576752,טבת 13,31.9165283,35.0074072,מגורים,2037.75,D6352,3,valid,12000212,212,
702576756,רחל אמנו 53,31.878366,35.008557,מגורים,2154,D6001,4,valid,12000313,313,
702576757,לוע הארי 17,31.9051088,35.0080949,מגורים,1549.5,D4623,4,valid,12000122,122,
702576761,טבת 17,31.9165283,35.0074072,מגורים,2119.5,D6334,3,valid,12000212,212,
702576767,טבת 15,31.9165283,35.0074072,מגורים,1974.75,D6350,3,valid,12000212,212,
702576770,רחל אמנו 55,31.8794457,35.0057958,מגורים,2366.25,D6104,4,valid,12000313,313,
702576773,לוע הארי 3,31.9038955,35.0109278,מגורים,1674.25,D4634,4,valid,12000122,122,
702576776,רחל אמנו 57,31.8808639,35.0061733,מגורים,2254.5,D6103,4,valid,12000313,313,
702576778,לוע הארי 5,31.9039522,35.0107454,מגורים,1764.25,D4632,4,valid,12000122,122,
702576781,טבת 19,31.9165283,35.0074072,מגורים,1858.25,D6347,3,NA,12000212,212,
702576784,רחל אמנו 12,31.8795897,35.009933,מגורים,1173.75,D7243,6,valid,12000313,313,
702576787,לוע הארי 15,31.9051088,35.0080949,מגורים,1801,D4624,4,valid,12000122,122,
702576791,טבת 26,31.9163129,35.0075549,מגורים,1194.75,D1160,3,valid,12000212,212,
702576793,רחל אמנו 8,31.880612,35.010456,מגורים,843.75,D1181,1,valid,12000313,313,
702576795,טבת 16,31.9165283,35.0074072,מגורים,20749.5,D1412,3,valid,12000212,212,
702576798,לוע הארי 9,31.9043866,35.0097841,מגורים,1896,D4628,4,valid,12000122,122,
702576802,רחל אמנו 6,31.8808533,35.0106454,מגורים,996.25,D1315,1,valid,12000313,313,
702576806,לוע הארי 20,31.9040095,35.0110599,מגורים,2439.25,D4639,3,valid,12000122,122,
702576818,עפרוני 43,31.8957039,35.0007844,מגורים,1221.25,D3366,3,valid,12000331,331,
702576825,עפרוני 45,31.8958735,35.0013035,מגורים,1003.25,D3060,3,valid,12000331,331,
702576841,עפרוני 4,31.8964764,34.9986584,NA,1048,D000011604,3,valid,12000331,331,
702576873,סלעית 11,31.89523,34.998197,מגורים,1311.5,D3050,3,NA,12000331,331,
702576888,סלעית 9,31.895152,34.998682,מגורים,1363.75,D3381,3,valid,12000331,331,
702576897,סלעית 7,31.895003,34.998954,מגורים,1324.75,D3053,3,NA,12000331,331,
702576906,סלעית 5,31.894925,34.999297,מגורים,1375.25,D3049,3,valid,12000331,331,
702576911,נחל הירמוך 7,31.8971724,35.0145711,מגורים,1369,D4873,4,valid,12000115,115,
702576919,נחל הירמוך 9,31.8970205,35.0143263,מגורים,1257,D4876,3,valid,12000115,115,
702576928,נחל הירמוך 11,31.8968588,35.0140852,מגורים,1124,D4877,3,valid,12000115,115,
702576991,עמק החולה 52,31.8952805,35.0206759,מגורים,805.75,D4904,4,valid,12000115,115,
702576996,עמק החולה 54,31.8956608,35.0174648,מגורים,805.75,D4904,4,valid,12000115,115,
702577005,עמק החולה 56,31.8952599,35.0136358,מגורים,871.75,D4905,4,valid,12000115,115,
702577109,רחל אמנו 4,31.8811743,35.0108017,מגורים,868.25,D1313,3,valid,12000313,313,
702577115,ירחים 4,31.915977,35.0057036,מגורים,1569.75,D1321,3,valid,12000212,212,
702577118,רחל אמנו 2,31.881546,35.010826,מגורים,1362.25,D1236,3,valid,12000313,313,
702577123,ירחים 6,31.915318,35.005405,מגורים,1624.5,D1320,3,valid,12000212,212,
702577126,מבצע יונתן 26,31.9070871,35.0007808,מגורים,1026,D2249,3,valid,12000222,222,
702577129,רחל אמנו 59,31.8808639,35.0061733,מגורים,2318.5,D6275,4,NA,12000313,313,
702577130,כחלית ההרים 4,31.9055407,35.0142574,מגורים,2228.25,D4696,3,valid,12000123,123,
702577131,מבצע יונתן 24,31.9070871,35.0007808,מגורים,881.5,D2248,3,valid,12000222,222,
702577135,ירחים 8,31.9148943,35.005615,מגורים,1480.75,D1319,3,valid,12000212,212,
702577138,רחל אמנו 61,31.879338,35.009385,מגורים,2336,D6769,4,NA,12000313,313,
702577141,רחל אמנו 63,31.8792011,35.006086,מגורים,2226.25,D3087,4,NA,12000313,313,
702577142,ירחים 10,31.9153349,35.0055987,מגורים,1343,D1322,3,valid,12000212,212,
702577145,כחלית ההרים 12,31.905141,35.0110783,מגורים,3114.75,D4730,4,valid,12000123,123,
702577148,מבצע יונתן 22,31.906719,35.0008602,מגורים,911.5,D2173,3,valid,12000222,222,
702577152,אפרים 2,31.8851632,35.0087561,מגורים,915.75,D6528,4,valid,12000312,312,
702577154,כחלית ההרים 14,31.905141,35.0110783,מגורים,5211.75,D4731,5,valid,12000123,123,
702577161,מבצע יונתן 20,31.905704,35.0012721,מגורים,962.75,D2172,3,over_1_time,12000222,222,
702577165,אפרים 4,31.885269,35.00849,מגורים,1248.5,D6523,4,valid,12000312,312,
702577173,אפרים 6,31.885076,35.0089015,מגורים,1249.75,D6527,4,valid,12000312,312,
702577174,כחלית ההרים 17,31.905141,35.0110783,מגורים,2125.5,D4594,3,valid,12000123,123,
702577181,כחלית ההרים 15,31.905141,35.0110783,מגורים,1099.75,D4595,4,valid,12000123,123,
702577185,אפרים 8,31.8848797,35.0090709,מגורים,921.5,D6531,4,valid,12000312,312,
702577191,כחלית ההרים 13,31.905141,35.0110783,מגורים,1042,D4612,4,valid,12000123,123,
702577194,כחלית ההרים 11,31.9050701,35.0121904,מגורים,908,D4613,4,valid,12000123,123,
702577196,אפרים 10,31.8845908,35.0091235,מגורים,600.25,D6542,4,NA,12000312,312,
702577203,כחלית ההרים 9,31.9051208,35.012606,מגורים,1059,D4615,4,valid,12000123,123,
702577205,כחלית ההרים 7,31.9051483,35.0131287,מגורים,1031.75,D4617,4,valid,12000123,123,
702577232,שלדג 12,31.8955634,34.997568,מגורים,1909.25,D3032,3,valid,12000331,331,
702577241,שלדג 14,31.8955634,34.997568,מגורים,1773,D3080,3,valid,12000331,331,
702577252,שלדג 1,31.8954969,34.9976842,מגורים,2739.5,D3402,3,NA,12000331,331,
702577260,שלדג 9,31.895507,34.997838,מגורים,996,D3067,3,NA,12000331,331,
702577276,שלדג 2,31.8968665,34.9974386,מגורים,1253.5,D3084,3,NA,12000331,331,
702577293,שלדג 4,31.896601,34.997487,מגורים,1275.75,D3056,3,valid,12000331,331,
702577302,שלדג 10,31.8970136,34.9977735,מגורים,1333.5,D3081,3,valid,12000331,331,
702577308,שלדג 6,31.896569,34.997149,מגורים,1371.5,D3055,3,valid,12000331,331,
702577309,יהלם 4,31.9031589,34.9989476,מגורים,1119.75,D3484,3,NA,12000223,223,
702577310,עמק החולה 58,31.8961922,35.0108412,מגורים,836.75,D4906,4,valid,12000115,115,
702577316,ערער 2,31.8997805,35.0081161,מגורים,855,D4934,4,valid,12000114,114,
702577318,יהלם 26,31.906525,34.99218,מגורים,1205.5,D3212,3,NA,12000223,223,
702577320,עמק החולה 60,31.8948445,35.0235743,מגורים,826.25,D4907,4,valid,12000115,115,
702577321,ערער 4,31.8996298,35.0095427,מגורים,1250.25,D4936,4,valid,12000114,114,
702577322,יהלם 2,31.9029333,34.9989727,מגורים,1217,D3156,3,NA,12000223,223,
702577330,עמק החולה 64,31.8969378,35.0167837,מגורים,832.5,D4909,4,valid,12000115,115,
702577331,ערער 6,31.8995622,35.0088683,מגורים,1605,D4935,4,valid,12000114,114,
702577335,יהלם 6,31.903625,34.9987176,מגורים,1147.25,D3244,3,NA,12000223,223,
702577340,עמק החולה 66,31.8960403,35.0133635,מגורים,797.5,D4910,4,valid,12000115,115,
702577342,ערער 8,31.9003446,35.008029,מגורים,1307,D4937,4,valid,12000114,114,
702577350,ערער 10,31.8995629,35.009413,מגורים,1131,D4950,4,valid,12000114,114,
702577356,יהלם 16,31.906445,34.9924371,מגורים,1139.25,D34451,3,NA,12000223,223,
702577358,עמק החולה 20,31.894744,35.0243168,מגורים,1377.75,D4794,4,valid,12000111,111,
702577362,יהלם 18,31.9048308,34.9929515,מגורים,1269.25,D3006,3,NA,12000223,223,
702577368,עמק החולה 70,31.8934713,35.0230918,מגורים,820,D4911,4,valid,12000115,115,
702577369,יהלם 20,31.9029333,34.9989727,מגורים,1283,D3005,3,NA,12000223,223,
702577376,יהלם 22,31.9063892,34.9974327,מגורים,1156.25,D3280,3,NA,12000223,223,
702577378,עמק החולה 72,31.8953911,35.0204219,מגורים,804.5,D4912,4,valid,12000115,115,
702577384,יהלם 24,31.9081105,34.9942365,מגורים,1201.25,D34041,3,NA,12000223,223,
702577386,ערער 7,31.8997677,35.0092664,מסחר + מגורים,16538.75,D1516,4,NA,12000121,121,
702577391,ערער 5,31.8995629,35.009413,מסחר + מגורים,16538.75,D1516,4,NA,12000121,121,
702577395,עמק החולה 74,31.8955691,35.0171524,מגורים,789.75,D4891,3,valid,12000115,115,
702577399,יהלם 10,31.9027819,34.9986853,מגורים,1298,D3010,3,NA,12000223,223,
702577403,עמק החולה 76,31.8953346,35.0133939,מגורים,1771.25,D4980,4,valid,12000115,115,
702577511,אפרים 7,31.8842856,35.0091266,מגורים,918.25,D6533,4,valid,12000312,312,
702577515,כחלית ההרים 5,31.9052729,35.0135375,מגורים,1040.75,D4619,4,valid,12000123,123,
702577524,אפרים 5,31.8843873,35.0091256,מגורים,918.25,D6533,4,valid,12000312,312,
702577526,כחלית ההרים 8,31.9053112,35.0129192,מגורים,3186.75,D4569,3,valid,12000123,123,
702577534,אפרים 3,31.8844891,35.0091245,מגורים,953.75,D6537,4,NA,12000312,312,
702577537,כחלית ההרים 10,31.9052089,35.0143694,מגורים,3114.75,D4730,4,valid,12000123,123,
702577541,כחלית ההרים 3,31.9053604,35.0140925,מגורים,4904,D4746,6,valid,12000123,123,
702577545,אפרים 1,31.8840527,35.0064303,מגורים,953.75,D6537,4,valid,12000312,312,
702577558,כחלית ההרים 16,31.905141,35.0110783,מגורים,5211.75,D4731,5,valid,12000123,123,
